Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
f9ed25ed-15f2-601d-7131-b60b9eb5122e,1960-12-27,,999-23-3765,S99980744,X49711898X,Mr.,Guillermo498,Jasso472,,,M,white,hispanic,M,Caguas  Puerto Rico  PR,156 Bode Vale,Boston,Massachusetts,Suffolk County,02151,42.302787094103614,-70.99162119689302,1308479.49,4747.98
cb6db9fb-172a-c690-d406-b1017cd5bfb7,1991-05-10,,999-11-8577,S99941179,X66454817X,Mrs.,Michelle423,Leannon79,,Hamill307,M,black,nonhispanic,F,Brockton  Massachusetts  US,392 King Key,Quincy,Massachusetts,Norfolk County,02169,42.27935334564801,-71.08719635463136,658219.55,10673.019999999999
49087357-2e24-4559-7e45-c241a9fa2cca,1998-07-11,,999-69-7608,S99961353,X70641127X,Ms.,Carroll471,Olson653,,,,white,nonhispanic,F,Littleton  Massachusetts  US,651 Kuhlman Fort,Sharon,Massachusetts,Norfolk County,,42.127336055789286,-71.22282515151286,449744.12,3672.1499999999996
431f33d7-b740-1a0e-a47b-73422fea117b,1999-09-24,,999-74-8511,S99931787,X72057124X,Mr.,Seymour882,Sanford861,,,,white,hispanic,M,Somerville  Massachusetts  US,348 Grant Orchard Apt 41,Webster,Massachusetts,Worcester County,,42.07542839405953,-71.85137485975307,548779.06,3841.2999999999997
7660f594-00b1-b768-eaab-d43c3d37e24c,1975-04-11,,999-26-3550,S99948809,X78990666X,Mrs.,Clora637,Goldner995,,Lang846,M,asian,nonhispanic,F,Millis  Massachusetts  US,807 Prohaska Green Unit 77,Tewksbury,Massachusetts,Middlesex County,,42.565498513799355,-71.26951040774601,969184.58,12439.029999999999
cde2b380-9807-5246-d0da-1658518dbb2e,1967-11-12,,999-99-8333,S99982005,X11011391X,Mrs.,Trudy596,Vandervort697,,Schmeler639,M,white,nonhispanic,F,Springfield  Massachusetts  US,737 Reichert Grove Apt 49,New Bedford,Massachusetts,Bristol County,,41.665911700198876,-71.06324515905554,59584.26,9916.759999999998
1744bd83-f90f-1b10-d2c9-2809120d2dac,1966-10-17,,999-67-8741,S99952199,X59537132X,Mr.,Cesar434,Rowe323,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,684 Hettinger Landing,Dighton,Massachusetts,Bristol County,,41.83857933452622,-71.102673554621,1116792.79,3061.3599999999997
7b024a07-2a70-f5e9-f81b-0d48e1683341,1962-05-28,,999-99-3049,S99966464,X85033519X,Mr.,Lucius907,Roob72,,,M,asian,nonhispanic,M,Boston  Massachusetts  US,613 Thiel Burg,Lexington,Massachusetts,Middlesex County,02421,42.48953106361523,-71.2696633507696,1244988.89,9772.159999999998
f653b2e5-fb49-675c-3f75-06fd91a7fb77,1988-03-13,,999-15-9807,S99943641,X28111018X,Mrs.,Bree992,Mayert710,,Mohr916,M,white,nonhispanic,F,Brookline  Massachusetts  US,1071 Kris Fork,Boston,Massachusetts,Suffolk County,02119,42.28922555491512,-71.12432184863033,857590.07,2772.2799999999997
f73cc804-d28d-8a29-a75d-09c2fb7973f1,1933-06-02,2020-11-04,999-23-9160,S99983845,X43291442X,Mrs.,Lindsy319,O'Reilly797,,Herman763,M,white,nonhispanic,F,Walpole  Massachusetts  US,694 Spencer Trailer Apt 9,Cambridge,Massachusetts,Middlesex County,02472,42.40598723803614,-71.16838107074395,1493939.39,16931.129999999997
68ad3baf-37f0-c07f-2fbd-917b28ef417d,1960-05-05,,999-97-4805,S99940306,X58494473X,Mrs.,Joellen497,Barton704,,Volkman526,M,white,nonhispanic,F,Lunenburg  Massachusetts  US,901 Beatty Rest Suite 33,Saugus,Massachusetts,Essex County,,42.50926331854796,-71.05093281823723,192993.24,11542.059999999998
b963fcdd-bc65-9acf-0327-2a021e1f8aef,1959-03-17,,999-83-5701,S99972932,X6691066X,Ms.,Dung738,Howe413,,,S,white,nonhispanic,F,Chelsea  Massachusetts  US,397 Kreiger Route Suite 41,Framingham,Massachusetts,Middlesex County,,42.308043832057606,-71.47952678288772,1378544.1,10103.609999999999
b3d4bf89-2a29-a54d-2c69-f36035dd8d07,1979-07-01,,999-59-1656,S99913359,X88065405X,Mrs.,Gwen761,Hettinger594,,Windler79,M,white,nonhispanic,F,Boston  Massachusetts  US,129 Yundt Corner Apt 3,Haverhill,Massachusetts,Essex County,01830,42.836737956594725,-71.10325275534582,884760.09,8278.999999999998
2b3c312e-b333-01c3-4c8b-fd94411b3bf3,2010-12-08,,999-36-1255,,,,Bryon392,Blick895,,,,white,nonhispanic,M,Mansfield  Massachusetts  US,924 Schaden Lane Unit 68,Weston,Massachusetts,Middlesex County,,42.323368707076256,-71.2768451905074,236409.51,2513.9599999999996
06db96dd-af1f-f989-da90-48bd4fb4b070,1986-02-15,,999-94-8932,S99939154,X25167300X,Mr.,Corey514,O'Reilly797,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,268 Murphy Crossroad,Cheshire,Massachusetts,Berkshire County,,42.58508420036052,-73.15495040666248,770054.13,19082.22
c401b0e0-5efe-8421-db52-b1fb8b19622d,1994-04-17,,999-33-4758,S99998181,X61660706X,Ms.,Micaela928,Sepúlveda884,,,,black,hispanic,F,Port-au-Prince  Haiti  HT,739 Pfeffer Frontage road,Newton,Massachusetts,Middlesex County,02468,42.32091293007127,-71.22609362050595,556294.25,2520.6
d841e882-903c-d755-9925-2dbb2e14f246,1991-07-27,,999-85-1642,S99993426,X54641934X,Mr.,Herman763,Goldner995,,,M,white,nonhispanic,M,Brookfield  Massachusetts  US,906 Kiehn Lock,Lowell,Massachusetts,Middlesex County,01852,42.58904778931153,-71.24769077303246,678878.96,2572.2
28048b22-6bde-1ed7-ab0b-1d599557e50c,1965-10-08,,999-78-9759,S99956993,X25797485X,Mrs.,Karole140,White193,,Turner526,M,white,nonhispanic,F,Waltham  Massachusetts  US,783 West Way,Wrentham,Massachusetts,Norfolk County,,42.05962064139677,-71.39064759763598,1210978.2,6507.329999999999
c7ac981b-4dda-bd37-ded0-740ffa3e13c2,1997-04-03,,999-60-9463,S99949695,X57305846X,Ms.,Marilu588,Escobedo608,,,,white,hispanic,F,Havana  Havana  CU,765 Waelchi Ville Apt 61,Lynn,Massachusetts,Essex County,01906,42.415277344935554,-70.94075018846893,9198.38,613.2799999999999
24686e98-1971-40de-dfb5-ace841e2e582,1933-06-02,2020-06-27,999-73-4794,S99996068,X88481702X,Mrs.,In373,Towne435,,Gutkowski940,M,white,nonhispanic,F,Plymouth  Massachusetts  US,969 Hilpert Trace,Cambridge,Massachusetts,Middlesex County,,42.399365972970294,-71.10806393857345,1594233.17,11055.75
861f3978-cac9-9606-7186-03db19d8c27c,1989-06-26,,999-11-2733,S99996387,X8106072X,Mr.,Santos184,Schaefer657,,,M,white,nonhispanic,M,Falmouth  Massachusetts  US,929 Marquardt Forge,Chelsea,Massachusetts,Suffolk County,,42.358430544830696,-71.0444453289875,97316.51,2842.2
f6467786-3f2d-552b-325f-b13419e23198,1996-04-21,,999-42-1710,S99963727,X52294299X,Mr.,Earle679,Metz686,,,,white,nonhispanic,M,Boston  Massachusetts  US,313 Reinger Corner,Boston,Massachusetts,Suffolk County,02120,42.32223368993968,-71.10513053787675,572320.54,3195.4999999999995
ef1c1824-b775-66da-e75e-0612de25d4b5,1943-12-29,,999-10-5507,S99970880,X55877132X,Mrs.,Melani888,Wilderman619,,Hilpert278,M,black,nonhispanic,F,Palmer  Massachusetts  US,895 Okuneva Landing Unit 86,Boston,Massachusetts,Suffolk County,02210,42.44528352151332,-70.96969846072152,1494845.56,10308.539999999999
5c95220e-aff4-60cf-8795-f70d8ebf4df4,1993-12-26,,999-29-6677,S99985865,X60600278X,Mrs.,Ardell826,Bode78,,Bednar518,M,white,nonhispanic,F,Boston  Massachusetts  US,907 DuBuque Bay Unit 11,Westford,Massachusetts,Middlesex County,,42.56874112846272,-71.40987972843921,609604.97,4686.999999999999
e5889d00-b5bd-bc72-9f8e-8f76b9a1ae3f,2013-08-05,,999-82-5538,,,,Lynna524,Kutch271,,,,white,nonhispanic,F,Somerset  Massachusetts  US,184 Medhurst Center Unit 75,Worcester,Massachusetts,Worcester County,01605,42.303607463544466,-71.82912898310704,23405.2,2223.17
4867067e-36d4-b49e-50e0-3a2627745a8a,2009-07-03,,999-29-8181,,,,Ana Luisa894,Gálvez271,,,,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,669 Kris Union Unit 0,Winthrop,Massachusetts,Suffolk County,,42.42154368373252,-71.02002532699639,311680.44,2583.2
39cc4c7c-7f83-cc99-0836-060f2309231b,1965-11-26,2016-06-19,999-40-3285,S99928427,X35397492X,Mrs.,Joellen497,Graham902,,Howe413,M,white,hispanic,F,Wellesley  Massachusetts  US,183 Ryan Branch Unit 36,Northborough,Massachusetts,Worcester County,01532,42.36447339384383,-71.60967739326996,1133537.85,36897.76999999999
01505297-2edf-fd5d-028c-e8d32db6dcc6,1932-03-18,2011-04-22,999-51-3665,S99972634,X28332218X,Mr.,Arron144,Koelpin146,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,277 Kshlerin Divide,West Chatham,Massachusetts,Barnstable County,02669,41.715366472953804,-69.99566420941386,1534117.36,6745.9
a14bf0e3-54ef-5f21-cac0-187521d000a7,1972-02-16,,999-72-1450,S99982137,X53342438X,Mr.,Sergio619,Delapaz125,,,M,white,hispanic,M,La Paz  Baja California  MX,1008 Balistreri Haven,Peabody,Massachusetts,Essex County,01960,42.51038993552098,-70.97739153883875,1163973.97,6097.379999999999
c247ec76-7e68-b057-dd96-aa75f18105d8,1996-04-25,,999-12-5266,S99912271,X52206646X,Ms.,Corliss645,Krajcik437,,,,white,nonhispanic,F,Norwell  Massachusetts  US,243 Rippin Gateway,Fall River,Massachusetts,Bristol County,02723,41.717209150425695,-71.05107524303034,6505.5599999999995,0.0
575e0f83-8a68-1a4d-2bc6-227954f3789c,2002-02-05,,999-14-1351,S99986892,,Ms.,Alethia102,Ward668,,,,white,nonhispanic,F,Nantucket  Massachusetts  US,768 Davis Trafficway,Canton,Massachusetts,Norfolk County,,42.21805711176541,-71.1486903474346,38069.12,2295.62
7fb2fe9e-d105-22b5-5c8b-fe2425a3282b,2013-07-11,,999-13-6987,,,,Felipe97,Otero621,,,,white,hispanic,M,San Juan  Puerto Rico  PR,632 Wolff Station Apt 30,Chelmsford,Massachusetts,Middlesex County,,42.57860153804824,-71.38385659608402,167799.28,2130.68
c2931997-a815-4cee-cbd1-1733a1d8e51a,1949-02-25,2020-03-28,999-61-2992,S99989681,X44863935X,Mrs.,Sonia106,Ondricka197,,Monahan736,M,white,nonhispanic,F,Deerfield  Massachusetts  US,845 Tromp Union Apt 18,Fall River,Massachusetts,Bristol County,02747,41.63813665908153,-71.1912884053126,242688.19,17868.129999999997
5a89c9b8-b317-9459-ccff-69e38f8d9381,1945-02-25,,999-79-5971,S99974768,X65716352X,Mrs.,Jay242,Littel644,,Schuppe920,M,white,nonhispanic,F,Lynn  Massachusetts  US,891 Schamberger Ramp Apt 96,Acton,Massachusetts,Middlesex County,,42.475069106423554,-71.39452902132724,1541867.71,17637.76
a94512fa-84c7-c4b0-bd59-a6932364c525,1984-02-26,,999-79-7142,S99979424,X33610753X,Mr.,Stanley702,Zboncak558,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,170 Wunsch Port Suite 58,Taunton,Massachusetts,Bristol County,02780,41.9082522401424,-71.075637808599,803880.53,2309.7
2e057a39-31ba-aa93-ef4a-7c91641ca31f,2020-04-21,,999-95-4855,,,,Javier97,Rosario163,,,,black,hispanic,M,Gaudalajara  Jalisco  MX,101 Brekke Brook Unit 21,Lynnfield,Massachusetts,Essex County,,42.57766519270192,-71.03885039840756,22800.0,645.8
254329f5-5a57-8fdb-4c41-06dda38ec665,2007-12-31,,999-26-8813,,,,Jamie386,West559,,,,white,nonhispanic,M,Newton  Massachusetts  US,532 Daugherty Neck Apt 98,Nantucket,Massachusetts,Nantucket County,02554,41.301827512351686,-70.13923350288377,350803.13,2841.52
8533924b-ff0a-6951-f2f8-46a7eef47dd0,1933-06-02,,999-16-3257,S99934972,X65511619X,Mrs.,Cecilia788,Beer512,,Rolfson709,M,white,nonhispanic,F,Cambridge  Massachusetts  US,221 Crist View Apt 67,Cambridge,Massachusetts,Middlesex County,02138,42.344077564071306,-71.17863407856859,1383970.4,24221.079999999998
dda4415c-a62f-a656-c4e1-037db06a10b1,1987-05-26,,999-92-2411,S99971152,X49011512X,Mrs.,Sari509,Quitzon246,,Wyman904,M,white,nonhispanic,F,Brewster  Massachusetts  US,589 Schuppe Rest,Springfield,Massachusetts,Hampden County,01107,42.203479160565664,-72.65040198613968,103738.65999999999,6871.799999999998
5391d2b1-6c62-1a59-4155-f782108253c9,1965-11-26,,999-23-6471,S99971235,X55737108X,Ms.,Eustolia154,Hauck852,,,S,white,hispanic,F,Randolph  Massachusetts  US,569 Predovic Mill Apt 49,Northborough,Massachusetts,Worcester County,01532,42.29000778339201,-71.60088835328219,1478066.22,3887.2
e9d0cc25-efe0-95d7-d49c-f2831ad3f4ef,1932-03-18,,999-36-7819,S99958366,X19266750X,Mr.,Damian46,Daugherty69,,,M,white,nonhispanic,M,Andover  Massachusetts  US,961 Auer Common Apt 53,West Chatham,Massachusetts,Barnstable County,02669,41.70723320813922,-69.99072571524279,1800422.6199999999,15241.76
d618fd42-7e67-7273-c0f7-6aafa38b4e36,2001-12-04,,999-17-6952,S99926951,,Mr.,Theron432,Bashirian201,,,,white,nonhispanic,M,Dedham  Massachusetts  US,415 Ratke Junction,Cambridge,Massachusetts,Middlesex County,02140,42.41154335384991,-71.08653088160791,513557.24,2901.48
21cca279-9de4-9ee1-b53a-ea11f9f5792f,1957-08-21,,999-36-9667,S99971645,X51714327X,Mr.,Teodoro374,Sawayn19,,,M,white,nonhispanic,M,Provincetown  Massachusetts  US,302 Gibson Track,Ware,Massachusetts,Hampshire County,01082,42.30066352947906,-72.30633802512791,1458183.98,5725.919999999999
1437fb83-b846-b9e2-019f-9dd11c932067,2013-05-27,,999-42-2581,,,,Jacquelin132,Lindgren255,,,,white,nonhispanic,F,Fitchburg  Massachusetts  US,504 Rippin Dam,Groveland,Massachusetts,Essex County,,42.72750811098138,-71.04575064377664,207401.62,2066.56
afbc22b8-52ce-65bd-6161-325710497e24,1975-06-29,,999-34-7294,S99972877,X39545180X,Mr.,Cristobal567,Stracke611,,,S,white,nonhispanic,M,Methuen  Massachusetts  US,637 Mills Esplanade,Brookline,Massachusetts,Norfolk County,02467,42.29897078671131,-71.09711163951195,1047342.15,3106.1899999999996
cedae509-78df-5c39-229f-9cafc39b5d93,1971-10-31,,999-54-7987,S99979219,X29688078X,Mr.,Hugo693,Alvarez441,,,M,white,hispanic,M,Caguas  Puerto Rico  PR,773 Glover Port,New Bedford,Massachusetts,Bristol County,02746,41.6964930426858,-70.88244620619456,1013705.47,3263.7999999999997
c8facd23-6191-d8df-3b42-720db2586098,1995-03-04,,999-71-6834,S99986724,X71687041X,Mr.,Genaro214,Welch179,,,,white,nonhispanic,M,Methuen  Massachusetts  US,444 Gerhold Trace,Lynn,Massachusetts,Essex County,,42.46103886111849,-70.94003359998123,28635.66,0.0
c41e18ec-2231-4470-1892-939d9e1d4904,1960-04-08,,999-71-7305,S99968577,X4884703X,Mrs.,Glendora96,Kuhn96,,Renner328,M,white,nonhispanic,F,Boston  Massachusetts  US,614 Schmidt Wall Apt 93,Newton,Massachusetts,Middlesex County,02464,42.306298604753785,-71.17456222822,1397742.12,16349.819999999998
33e5b6ac-7d06-2d7e-1bd2-4aabf0b9ba64,1965-08-27,,999-58-3390,S99968276,X45137521X,Mrs.,Salley758,Cruickshank494,,Bayer639,M,white,nonhispanic,F,Haverhill  Massachusetts  US,648 Ruecker Trace Apt 41,Dennis,Massachusetts,Barnstable County,,41.69052389481959,-70.15114136440839,1160153.82,5855.949999999999
9c858a10-e606-1871-1e7f-1dc06378c0ef,1949-02-25,,999-77-8922,S99964383,X16446428X,Ms.,Yuriko393,Ledner144,,,S,white,nonhispanic,F,Littleton  Massachusetts  US,993 Greenfelder Heights,Fall River,Massachusetts,Bristol County,02747,41.66532245258896,-71.12051939252216,254753.17,19506.859999999997
f4b6cd95-dd16-366d-b515-cb11ddd8d944,1991-09-06,,999-40-9434,S99941103,X32399650X,Ms.,Starr864,Donnelly343,,,S,black,nonhispanic,F,Mansfield  Massachusetts  US,267 Goyette View Unit 46,Boston,Massachusetts,Suffolk County,02111,42.40161841435818,-70.95461487395862,570604.68,4502.83
f2536cba-6fe9-b321-a57a-43bf2ff17dd3,1983-04-04,,999-79-3302,S99958347,X1342693X,Mr.,Jerrod232,Ratke343,,,M,native,nonhispanic,M,Clinton  Massachusetts  US,603 Pagac Hollow,Boston,Massachusetts,Suffolk County,02467,42.423116571922066,-70.98958212491264,786803.91,6029.279999999999
861ae23e-30c6-d5b1-c387-fd9988087e67,2006-02-15,,999-92-1740,,,,Alfredo17,Dueñas839,,,,black,hispanic,M,Tegucigalpa  Francisco Morazán  HN,223 O'Reilly Corner Apt 79,Chelsea,Massachusetts,Suffolk County,02149,42.40848567889165,-71.03921364891896,400822.46,2970.68
5787bcdb-dbc7-6a1a-6ca6-aefc602025bd,2003-07-20,,999-77-8817,S99931125,,,Yong583,Kub800,,,,white,nonhispanic,M,South Yarmouth  Massachusetts  US,389 Parker Haven Apt 79,Canton,Massachusetts,Norfolk County,,42.130707438054976,-71.13784772982652,470523.74,2863.16
1c80b4ab-4897-4f76-cff7-92de85668032,1991-02-06,,999-40-8762,S99991357,X33313806X,Mrs.,Ila598,Goldner995,,Skiles927,M,white,nonhispanic,F,Everett  Massachusetts  US,152 Heaney Parade,Boxford,Massachusetts,Essex County,01921,42.637409546728826,-71.05351371471055,624961.83,2311.44
41e8983c-e479-bf57-5de3-ca4148df2b72,2008-03-10,,999-61-7062,,,,Blythe746,Brakus656,,,,white,nonhispanic,F,Fall River  Massachusetts  US,652 Pfannerstill Course Apt 40,Southbridge,Massachusetts,Worcester County,,42.01394620428646,-72.02217850046027,267299.76,2761.52
e4af2e60-4b97-233e-639c-03b85ed0fe6b,1979-08-06,,999-79-3355,S99991457,X13237053X,Mr.,Everett935,Gerlach374,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,697 Lockman Rapid,Worcester,Massachusetts,Worcester County,01605,42.26286947898354,-71.82845578861202,857293.93,3454.6399999999994
5921d129-e845-3fd8-b146-f85d64c9ae80,1999-10-30,,999-40-1771,S99928621,X6590312X,Ms.,Alberta625,D'Amore443,,,,white,nonhispanic,F,Burlington  Massachusetts  US,1021 Boehm Wynd Unit 64,Yarmouth,Massachusetts,Barnstable County,,41.67858365956299,-70.21090109455453,492089.25,3056.99
c6fa554d-c5e7-71a6-37e0-6c50faf7b735,1995-07-04,2011-09-06,999-28-4190,S99964024,,,Toby274,Nikolaus26,,,,white,nonhispanic,M,Newton  Massachusetts  US,583 Hodkiewicz Pathway Suite 75,Lynn,Massachusetts,Essex County,01902,42.44668989465813,-70.98592844568945,427830.31,6915.110000000001
b56186d0-0f52-bc5e-2493-14f0f97334f1,2018-09-17,,999-11-8553,,,,Patrica776,Goldner995,,,,white,nonhispanic,F,Boston  Massachusetts  US,255 Hackett Mall,Waltham,Massachusetts,Middlesex County,02472,42.37070936346086,-71.22896036298704,65482.22,1430.72
93d44897-3488-4909-ef81-f14c473b92b2,2004-02-15,,999-66-3934,S99942983,,,Angie214,Hyatt152,,,,asian,nonhispanic,F,Wellesley  Massachusetts  US,383 Franecki Rest,Billerica,Massachusetts,Middlesex County,,42.60458045964684,-71.28769598007969,352101.64,2736.48
12e34e87-99b8-3d0b-3e78-222891c145fe,2005-11-15,,999-92-7267,,,,Hai304,Konopelski743,,,,white,nonhispanic,M,Hopkinton  Massachusetts  US,1032 Veum Branch,Rowley,Massachusetts,Essex County,,42.700316390603874,-70.9038318142894,408286.01,2989.8399999999997
844626ed-b64f-2e1f-4d17-0849e83f8749,1967-07-13,,999-48-4224,S99982838,X21290119X,Ms.,Sheryl275,Shields502,,,S,white,nonhispanic,F,Watertown  Massachusetts  US,738 Roberts Alley,Shrewsbury,Massachusetts,Worcester County,,42.267958895264606,-71.68890681121007,1162908.95,10414.719999999998
55ef6d23-4d81-21d5-ea00-ac37b06c926f,1926-01-17,1993-12-19,999-79-1136,S99921456,X18709422X,Mrs.,Shauna908,Klocko335,,Rau926,M,black,nonhispanic,F,Yarmouth  Massachusetts  US,784 Brekke Club Suite 94,Wareham,Massachusetts,Plymouth County,,41.722584217131576,-70.66983642435966,1343316.53,17799.73
c92bf50f-606a-3e07-526b-8c5d94c0c313,2019-10-27,,999-53-1846,,,,Wilfred787,Muller251,,,,white,nonhispanic,M,Boston  Massachusetts  US,409 Hackett Trace Suite 92,Lynn,Massachusetts,Essex County,01906,42.5174426898079,-70.92651854067635,35905.740000000005,939.0999999999999
781b7ae4-0db3-caf6-8b92-85f9e2c821b2,1953-12-05,,999-62-3384,S99987019,X31586482X,Mrs.,Sook872,Hettinger594,,Smith67,M,white,nonhispanic,F,Adams  Massachusetts  US,256 Batz Hollow Suite 88,Falmouth,Massachusetts,Barnstable County,,41.60143724826051,-70.59266812275854,1496208.42,10375.789999999999
f37b0789-74d3-5817-29d6-5933d76b2b53,1984-05-07,,999-50-2961,S99997482,X43773305X,Mr.,Cleo27,Sipes176,,,S,white,nonhispanic,M,Beverly  Massachusetts  US,514 Russel Esplanade Unit 32,Boston,Massachusetts,Suffolk County,02127,42.35162670019458,-71.16482588890209,114932.55,7502.73
7ec9b254-7657-cabf-b57c-9bf31c824fc0,1995-07-04,,999-23-6175,S99975265,X57399345X,Mr.,Morris740,Larson43,,,,white,nonhispanic,M,Worcester  Massachusetts  US,991 Schuster Track Apt 67,Lynn,Massachusetts,Essex County,01901,42.466280006746146,-70.8613755567915,595709.3,6834.219999999998
8214c8e1-6ca3-7184-a3d4-1223851a2b38,1955-06-03,,999-79-6510,S99956965,X86904491X,Ms.,Sondra191,Reinger292,,,S,white,nonhispanic,F,Brockton  Massachusetts  US,331 Lebsack Burg Suite 50,Natick,Massachusetts,Middlesex County,,42.278045556398276,-71.37742738446678,1390962.3699999999,7175.039999999999
16adfc63-1ced-6a1c-00e7-ac9fd9386270,1958-09-11,,999-64-7272,S99945640,X69011515X,Mr.,Jerónimo599,Pedroza523,,,S,white,hispanic,M,Caguas  Puerto Rico  PR,311 Stehr Glen Apt 12,Rockport,Massachusetts,Essex County,,42.6486796237955,-70.58331134297791,989606.93,7616.4
cfb7d0e0-671f-63fe-175b-7bb600ac6c5a,2013-08-24,,999-46-1830,,,,Alva958,Little434,,,,white,nonhispanic,M,Newton  Massachusetts  US,779 Huel Passage,New Bedford,Massachusetts,Bristol County,,41.64143107277307,-70.86991386988824,157276.88999999998,2164.88
c7d09f1a-d874-065b-f00b-67565ad8a020,1967-06-23,2019-04-24,999-74-5033,S99927036,X14021392X,Mrs.,Annie941,Bogisich202,,Reichel38,M,black,nonhispanic,F,Medford  Massachusetts  US,733 Zboncak Junction Unit 25,Lynn,Massachusetts,Essex County,01902,42.510028618919144,-70.93961304037981,1178225.23,9938.699999999999
16799fdc-18dd-a889-29b9-d8f035d9eff9,1998-03-22,,999-55-1531,S99990460,X65052269X,Mr.,Sandy901,Lubowitz58,,,,white,nonhispanic,M,Hamilton  Massachusetts  US,804 Brown Lane,Rockport,Massachusetts,Essex County,,42.62670564175908,-70.56521822714527,70830.59,3012.21
f76c983d-27f8-3d6d-1b7a-5249a424e12c,2008-03-29,,999-83-4296,,,,Joselyn874,Fay398,,,,white,nonhispanic,F,Springfield  Massachusetts  US,814 Feest Drive,Boston,Massachusetts,Suffolk County,02152,42.32227791363623,-71.09959894077295,265360.11,2712.3599999999997
e04c754f-9046-bf03-a915-58952333795d,1976-03-31,,999-95-9344,S99979628,X28981146X,Mrs.,Christian753,Sawayn19,,Conn188,M,white,nonhispanic,F,Newburyport  Massachusetts  US,235 Fisher Bypass Suite 44,Springfield,Massachusetts,Hampden County,01151,42.17787670204987,-72.56281544757347,145044.04,14871.969999999998
56145075-d62f-7621-e68e-e382c5af307a,1926-01-17,,999-57-9535,S99993466,X69859891X,Mrs.,Carlota980,Spencer878,,Leuschke194,M,black,nonhispanic,F,Quincy  Massachusetts  US,766 DuBuque Approach,Wareham,Massachusetts,Plymouth County,,41.72945287977602,-70.73266769264367,1723045.01,10382.839999999998
a3b3bda5-09a5-4d15-8f70-1a952e4f902c,1973-05-12,,999-41-2871,S99918152,X79477090X,Mr.,Rolando809,Leffler128,,,M,white,nonhispanic,M,Milton  Massachusetts  US,650 Windler Annex,Revere,Massachusetts,Suffolk County,02151,42.42574131828874,-71.01953189722212,1158253.75,7337.419999999998
0d664939-cf9a-4e27-e31f-32d486e7fb41,2014-01-25,,999-53-7985,,,,Mari763,Schmitt836,,,,white,nonhispanic,F,Concord  Massachusetts  US,604 Predovic Trail,Deerfield,Massachusetts,Franklin County,,42.538242385964956,-72.63901486017981,21642.59,2101.54
804061f3-c30f-c4bc-9b6a-bedf16d8628b,1960-01-13,,999-53-7966,S99937251,X68521186X,Mrs.,Lorine399,Carroll471,,Feest103,M,white,nonhispanic,F,Sandwich  Massachusetts  US,504 Conn Mews,Chelmsford,Massachusetts,Middlesex County,,42.630055942399736,-71.35812954854494,1308835.5899999999,10167.539999999999
9710dfe6-efa4-7681-7b23-47db2d44e126,1965-03-23,,999-59-5190,S99952820,X71232308X,Mrs.,Lenna704,Lesch175,,McCullough561,M,white,nonhispanic,F,Amherst  Massachusetts  US,173 Spencer Grove Unit 98,Pittsfield,Massachusetts,Berkshire County,01201,42.433220901550165,-73.24722910300247,1181473.57,6742.529999999999
076b84a1-dd98-3d2a-705e-fbffb919227e,1967-06-23,,999-11-6295,S99995142,X25442084X,Ms.,Albertine688,Schowalter414,,,S,black,nonhispanic,F,Fall River  Massachusetts  US,1093 Mann Byway,Lynn,Massachusetts,Essex County,01907,42.435588314821445,-71.06368832853985,1275232.4,8151.749999999999
620935c0-aae0-fec6-7ee3-fd26c57d87d9,2002-07-27,,999-54-1505,S99964936,,Ms.,Eleonore965,Dietrich576,,,,white,nonhispanic,F,Maynard  Massachusetts  US,349 Balistreri Crossing,Reading,Massachusetts,Middlesex County,01867,42.53471005868736,-71.1288500164438,405237.47,3193.0
a4e941be-42e5-5407-d63f-e2922d598362,1985-05-30,,999-25-2760,S99991298,X64119316X,Mr.,Harrison106,Ritchie586,JD,,M,black,nonhispanic,M,Marshfield Hills  Massachusetts  US,184 Hauck Drive Unit 31,Weymouth,Massachusetts,Norfolk County,02190,42.19573811758418,-70.99555478449109,110243.21,2982.95
cee84fec-605d-de0f-9026-add7998513f4,2003-06-04,,999-72-5957,S99963758,,,Lionel365,Brekke496,,,,white,nonhispanic,M,Arlington  Massachusetts  US,420 Altenwerth Esplanade Apt 58,New Bedford,Massachusetts,Bristol County,,41.56010650470628,-70.89193997163946,386825.69,2738.89
48d9abd2-557a-9820-1e22-2d24c7523399,1960-12-06,,999-10-8511,S99932150,X18377282X,Mr.,Odell776,Hagenes547,,,S,white,nonhispanic,M,Frankfurt  Hesse  DE,793 O'Keefe Estate,Sharon,Massachusetts,Norfolk County,,42.066566981490695,-71.22705931142944,1526152.72,6628.389999999999
